931.132,754.357
417.462,302.362
334.223,275.582
363.195,330.504
1528.54,176.226
365.115,218.613
925.11,253.483
411.579,231.441
342.207,512.033
994.985,199.06
1450.36,393.489
335.439,283.078
628.478,607.273
395.497,271.532
668.543,117.16
669.333,326.913
1072.2,618.788
328.846,193.977
364.47,236.303
768.457,487.446
521.18,210.725
541.893,267.322
474.284,414.809
707.613,310.264
536.385,170.44
332.286,226.013
722.082,549.192
1124.66,1053.39
627.694,1872.71
1730.51,1018.04
837.555,620.879
571.79,417.242
573.718,133.832
867.136,610.264
457.009,186.39
721.705,240.411
667.883,329.359
1220.98,203.917
313.414,328.662
928.229,862.605
647.099,560.63
664.497,507.808
1015.88,911.682
605.643,532.855
333.565,272.147
406.538,138.579
445.523,138.546
837.136,577.789
774.038,454.396
543.314,380.668
611.621,336.733
553.994,431.267
723.956,482.413
606.773,370.454
539.992,435.744
785.33,357.769
766.689,189.505
617.747,280.892
584.522,402.839
1211.26,220.649
659.204,753.718
944.17,280.125
676.78,503.807
863.693,398.861
379.768,285.976
366.149,200.706
486.072,234.552
676.506,355.996
461.637,247.244
632.63,306.433
386.937,142.969
295.554,171.606
973.178,1336.22
1218.19,337.718
519.322,311.085
738.938,193.239
384.402,139.683
1757.45,297.573
671.755,283.915
879.158,701.573
450.11,297.465
854.51,282.608
992.182,97.3422
589.064,240.425
306.832,409.315
682.584,749.518
424.036,262.283
448.597,881.55
440.068,182.861
1099.31,847.636
498.907,93.9922
558.836,420.974
928.008,683.147
787.108,381.371
577.318,312.506
1409.14,1204.76
484.037,533.74
544.821,340.094
993.19,558.666
339.834,241.997
546.713,507.669
641.652,365.378
823.873,678.524
688.299,599.253
894.333,778.949
417.841,521.868
689.842,588.734
437.508,482.281
1214.44,362.427
421.801,174.011
912.868,243.365
827.344,742.329
698.041,323.685
1465.66,569.245
577.942,508.185
987.18,416.171
907.356,371.435
306.454,209.299
883.082,259.492
1038.93,138.673
391.25,223.488
390.582,67.4114
896.688,438.938
471.494,245.319
1030.24,253.507
566.377,266.939
589.561,217.551
377.274,271.904
497.457,232.796
668.527,301.332
546.636,414.16
625.398,344.496
470.227,468.371
931.548,401.566
406.742,351.131
564.795,242.261
570.886,675.062
338.567,280.878
595.193,541.177
699.918,929.748
1582.73,596.909
373.499,317.286
855.902,240.186
658.966,190.09
838.179,227.412
733.957,492.9
676.624,220.428
678.76,184.375
785.483,227.054
1286.32,286.103
567.649,397.711
384.833,267.556
522.542,228.263
880.97,575.483
530.011,398.166
623.595,147.09
500.53,254.387
541.132,327.352
351.506,166.267
726.377,281.794
2904.54,161.63
596.922,316.317
701.644,230.448
479.039,389.098
749.315,333.871
475.768,200.693
540.673,183.785
441.949,377.593
480.083,204.613
475.224,194.58
638.308,344.244
900.025,638.195
313.608,346.698
800.713,593.294
739.07,335.487
320.36,187.009
307.046,243.856
465.14,487.879
479.065,121.429
744.824,406.969
704.123,370.287
403.119,261.319
458.975,121.8
1056.92,399.302
453.458,79.5247
810.444,350.844
502.663,511.892
613.957,410.614
287.095,144.658
453.158,284.112
597.931,200.178
448.218,280.109
355.076,288.472
851.632,531.103
878.664,170.782
311.93,186.754
335.017,291.591
442.304,371.408
504.415,544.156
346.867,247.565
990.151,530.36
1112.56,365.623
478.478,298.266
411.451,328.786
1275.38,1182.49
781.656,360.741
896.625,957.825
343.335,293.99
866.723,405.941
572.746,271.749
723.284,526.163
361.111,264.052
727.815,500.499
484.058,217.331
1171.55,1299.26
418.176,201.612
1102.23,370.191
373.898,861.448
602.472,231.71
717.563,511.94
539.286,411.561
407.241,398.392
855.919,440.634
478.31,272.62
859.691,662.655
507.404,356.081
820.263,331.913
571.387,201.802
404.661,92.6873
371.225,805.401
575.529,276.603
690.43,768.066
506.908,68.0967
486.097,334.797
845.794,264.047
1106.09,463.276
601.101,314.922
439.948,307.311
394.4,268.896
871.486,724.958
1209.82,1047.8
339.199,143.517
739.945,431.356
835.101,564.624
464.847,348.529
2217.2,188.614
654.124,206.688
1048.14,974.586
417.767,422.192
519.258,374.55
766.435,510.948
634.589,267.826
339.241,275.052
557.483,172.576
390.024,217.914
1671.87,488.062
1061.27,462.133
353.988,102.235
383.357,65.8126
663.539,688.028
958.123,292.873
1520.39,600.745
892.809,792.228
297.712,223.737
676.082,446.376
664.275,449.978
378.802,278.49
743.976,234.003
328.401,247.954
634.16,462.162
708.056,226.588
965.155,896.197
728.764,233.32
985.603,256.677
408.568,455.876
448.188,188.344
723.071,260.705
1113.48,501.22
614.339,533.673
517.785,361.312
423.711,263.1
489.453,317.643
713.098,677.524
1964.19,677.841
434.559,218.937
462.099,607.605
853.112,426.684
446.891,405.668
772.845,342.426
417.612,403.46
618.681,463.315
996.575,699.933
342.055,270.402
1302.15,217.845
802.667,465.555
760.498,169.442
311.29,212.742
1001.24,624.742
1521.6,1135.22
378.905,268.712
676.858,251.338
271.361,192.162
606.902,414.461
648.81,547.153
391.315,403.385
892.059,215.403
407.222,373.033
362.086,119.545
565.605,217.891
597.276,649.184
502.419,440.592
745.249,601.476
388.577,329.678
392.002,192.107
339.252,212.368
399.576,338.581
1215.08,684.387
354.56,244.834
469.76,307.492
481.126,152.042
704.816,354.775
571.871,286.889
357.307,315.572
417.661,331.354
346.246,317.008
482.397,248.432
481.9,292.692
403.492,272.523
429.735,394.513
307.888,319.972
581.338,200.059
493.595,216.994
294.65,70.9432
1070.41,524.803
872.391,297.232
1435.19,182.92
628.207,839.557
515.237,288.716
2027.9,361.852
1224.41,136.759
657.976,507.065
758.363,698.562
336.55,165.431
595.778,397.175
1074.66,882.832
884.647,366.343
368.637,417.398
450.612,486.157
350.65,326.904
377.699,267.632
321.102,188.086
692.838,192.589
327.044,265.329
523.657,270.692
385.732,341.656
447.114,199.051
1018.65,492.365
481.449,220.781
803.679,463.051
559.666,127.52
445.85,298.349
993.317,599.217
835.016,177.081
307.017,206.393
536.444,386.51
394.142,297.396
595.863,137.501
484.292,301.922
489.908,221.624
447.821,462.597
698.394,270.981
492.662,164.826
643.974,226.287
743.748,595.427
396.194,300.581
1029.35,495.929
802.57,163.323
600.781,195.426
894.492,100.742
334.063,212.74
783.161,712.401
650.522,294.807
929.502,327.151
751.485,432.118
896.532,352.889
366.334,153.986
402.008,417.064
655.62,469.552
688.642,385.821
368.2,303.721
493.198,248.021
622.676,424.084
536.4,813.555
751.618,303.746
460.287,288.267
1280.36,476.102
591.643,146.666
487.421,310.201
392.479,95.221
1038.25,733.786
509.388,291.202
604.305,381.924
368.756,112.173
569.267,1065.96
762.148,453.587
1012.44,171.579
406.638,334.927
884.247,416.746
585.155,224.58
971.841,240.639
1182.78,609.87
348.569,75.3892
490.426,293.846
1627.17,402.436
537.672,267.543
315.505,193.067
511.065,493.818
398.157,195.512
1155.93,219.946
442.563,192.612
935.543,383.835
1284.93,645.784
813.85,495.809
427.635,255.225
389.553,194.531
775.085,1018.45
551.784,343.747
787.76,556.811
497.542,428.718
432.887,223.055
687.589,94.5439
714.35,281.802
605.908,296.088
433.209,306.955
410.41,201.635
470.594,198.371
1150.13,427.441
440.25,362.542
775.044,296.51
572.603,191.15
975.995,192.897
373.987,214.798
1976.59,557.335
637.54,240.904
413.122,253.994
976.223,631.739
657.951,701.657
322.569,286.465
464.594,534.187
780.794,187.111
487.129,297.668
450.97,425.646
999.262,200.207
375.087,487.188
576.218,272.591
1477.1,467.375
726.694,466.983
344.47,415.293
750.826,403.55
320.978,248.58
599.024,217.675
318.652,184.344
1167.29,703.784
378.848,392.414
1139.98,725.956
925.685,195.647
427.189,146.924
533.624,459.781
500.477,105.898
743.423,335.136
782.851,284.833
281.978,250.534
1038.4,270.121
343.256,165.407
473.35,1123.23
1060.5,233.352
865.264,510.524
977.466,277.371
512.717,272.316
403.743,221.748
468.032,695.434
282.457,195.995
900.356,751.817
756.325,637.533
726.659,398.785
444.057,413.134
427.824,224.409
418.564,34.656
368.626,644.696
864.268,413.493
785.018,252.304
1408.25,573.465
642.304,534.673
913.864,614.004
715.484,305.82
470.677,103.925
504.931,325.649
378.587,272.13
447.215,171.308
290.805,229.157
497.469,288.311
1909.07,870.188
381.404,280.803
668.089,502.909
444.807,298.386
538.492,192.884
554.098,343.352
299.359,291.075
1627.45,333.775
623.174,421.04
318.043,214.245
3509.39,1345.63
569.071,154.619
406.359,444.624
467.814,353.359
1371.24,277.7
800.974,523.967
688.208,279.131
609.051,389.544
1281.18,235.171
584.425,283.53
311.405,149.089
827.203,287.033
960.236,445.095
634.683,451.602
331.97,335.372
439.751,246.048
1288.58,108.375
620.4,399.49
653.067,231.462
737.17,313.904
429.044,344.595
764.105,200.727
458.602,201.947
505.878,223.604
1045.7,303.48
493.008,154.654
1288.81,312.181
377.12,484.692
850.765,177.133
1213.55,361.035
703.564,699.044
431.004,299.06
596.887,518.571
471.223,161.897
887.304,733.242
734.594,773.893
323.214,169.469
942.295,607.939
505.933,283.947
466.717,518.652
955.429,781.863
464.66,226.957
636.908,729.446
1421.29,756.049
854.574,460.919
429.906,241.055
727.255,139.323
1022.6,385.193
298.094,267.955
582.648,221.959
532.679,344.729
454.092,196.47
808.52,608.495
529.679,149.118
696.073,766.346
831.779,309.731
450.132,244.834
1447.9,504.119
695.337,331.854
349.292,98.2814
1241.3,571.455
1640.97,628.866
474.786,284.991
669.138,463.093
828.846,773.208
422.038,174.549
329.55,278.014
983.023,437.927
713.565,425.181
588.603,196.79
1177.27,259.847
332.372,228.336
728.214,477.576
955.751,720.206
425.414,269.463
1056.4,516.272
663.948,402.46
466.355,184.566
354.836,378.077
2545.84,744.889
415.037,306.353
982.34,1526.02
585.127,126.909
392.567,332.012
530.105,206.52
532.872,429.648
360.485,283.093
1034.48,164.847
1302.08,535.862
437.674,314.351
483.032,251.052
378.158,293.304
516.227,316.292
776.123,492.779
780.082,362.248
737.113,359.349
709.274,423.769
536.237,714.377
440.329,236.222
1102.13,795.403
1161.46,406.93
679.324,791.199
636.069,254.126
935.833,305.487
1038.18,855.651
530.573,258.924
464.316,270.983
491.042,94.09
464.888,185.747
316.57,228.434
1016.33,485.136
515.739,251.402
338.913,296.239
368.378,358.187
398.431,225.984
543.235,287.651
736.816,586.895
1382.15,261.986
638.647,208.045
504.42,213.606
548.007,334.322
1109.88,169.146
1226.61,348.248
420.322,207.058
405.279,332.969
452.49,486.335
596.167,253.915
501.958,330.604
783.747,519.365
321.006,251.938
503.837,98.9759
288.683,229.26
542.593,511.348
439.433,237.789
687.678,407.342
1031.43,215.215
347.929,144.621
595.703,187.356
1236.09,116.711
757.996,411.088
317.876,127.271
300.203,213.002
403.031,292.194
631.425,408.58
448.296,322.241
708.534,278.776
1071.72,267.13
1693.38,1503.4
403.593,721.074
817.899,278.067
710.825,429.799
539.859,372.214
482.826,306.807
762.203,689.597
919.048,287.948
688.352,244.746
387.138,261.988
533.775,116.317
376.872,209.526
402.81,341.864
806.7,524.232
939.911,693.162
526.121,263.367
569.6,315.601
437.104,396.376
466.351,283.589
654.113,203.646
1437.7,396.596
705.867,601.035
649.262,200.914
322.982,194.374
372.544,337.796
535.263,291.35
480.073,982.396
335.335,197.094
368.661,274.788
430.362,509.931
292.896,122.871
811.157,384.908
596.835,385.73
469.696,169.656
462.023,182.63
1424.15,582.516
355.264,261.596
593.309,386.532
707.861,412.297
601.759,322.889
1156.56,616.671
984.537,208.517
385.128,389.828
484.503,369.436
2296.07,1477.79
664.258,196.46
378.309,259.622
878.793,372.763
1329.07,261.997
743.149,506.714
524.652,349.802
1090.14,744.124
620.584,415.792
315.472,29.4096
1301.32,220.88
456.882,148.024
810.802,471.963
495.204,235.342
429.989,292.573
882.012,235.55
579.146,587.805
521.502,692.884
701.083,627.363
706.855,685.914
466.572,303.795
649.099,291.92
1192.92,266.183
1160.75,291.114
274.183,93.1964
767.919,273.788
478.295,132.518
459.769,366.321
2644.01,834.938
464.694,278.828
333.205,212.153
426.342,577.716
823.815,778.923
490.076,256.679
928.163,847.502
1175.91,187.6
489.4,429.5
590.275,238.377
424.326,328.862
426.096,635.349
440.459,375.567
779.716,414.794
888.477,228.565
545.131,424.285
443.694,221.97
284.698,154.151
452.405,177.074
965.283,832.489
492.509,250.397
923.635,497.689
427.816,272.537
786.699,340.172
703.893,159.012
350.323,285.869
907.957,550.449
319.538,252.684
431.801,172.363
536.465,341.088
1155.46,366.356
453.112,323.302
1719.99,248.704
305.744,279.087
1185.56,427.506
360.621,348.298
390.899,225.377
385.798,198.457
592.874,243.39
1409.65,262.509
339.167,209.887
822.326,820.082
718.636,288.808
1032.75,606.6
1085.4,209.301
566.885,182.298
907.917,777.396
850.675,248.357
516.511,659.791
425.962,241.253
929.871,245.974
340.411,262.257
302.929,362.194
757.993,410.388
1784.22,471.109
635.861,432.644
1386.03,1007.47
617.258,992.345
804.845,459.198
598.225,320.721
478.458,426.369
1098.95,798.303
630.956,83.0467
611.242,300.075
552.739,518.699
1005.04,398.041
409.144,280.827
710.551,442.417
956.113,1142.12
392.3,381.533
841.742,697.416
701.422,1200.49
473.851,200.215
580.883,296.679
757.642,657.05
345.881,161.94
840.939,262.683
1754.88,567.372
1445.34,435.663
1485.81,594.555
450.695,285.577
2538.95,622.018
1152,769.707
1895.36,210.576
683.816,302.176
976.248,409.363
419.108,379.923
472.043,328.933
494.345,291.198
316.327,75.966
504.437,131.714
438.215,333.75
1167.12,101.963
1045.19,489.015
499.861,351.458
975.588,557.231
2365.7,1803.14
511.866,416.961
508.165,327.989
471.625,200.665
540.331,1336.3
527.514,205.335
490.833,272.879
545.206,979.518
1247.01,455.684
788.534,273.163
716.796,298.961
892.682,520.697
418.717,516.236
760.372,283.894
694.833,473.036
1116.29,271.634
850.73,361.846
750.025,277.571
1186.45,430.385
899.179,290.354
723.117,330.46
637.774,525.324
424.17,444.871
1313.21,990.417
617.224,167.079
720.291,231.739
441.935,346.568
878.389,897.171
427.583,336.769
755.948,695.568
699.46,484.698
380.63,366.033
493.861,1343.16
431.126,355.13
540.739,219.549
464.983,242.52
499.992,184.858
1264.03,277.811
1375.59,256.985
485.644,98.8665
643.01,762.027
411.063,210.991
583.911,247.798
389.968,232.667
407.848,249.197
902.404,419.335
618.19,374.921
333.852,131.231
471.067,185.148
489.321,240.455
537.264,388.144
1821.55,1207.01
1587.41,269.494
458.009,233.425
788.299,210.108
813.445,469.653
420.799,324.562
336.827,189.148
360.253,281.615
447.641,777.951
429.864,232.014
450.549,284.802
453.212,319.332
387.426,114.476
511.787,240.338
738.173,457.448
511.709,291.251
709.147,413.786
322.851,97.5346
684.38,133.453
474.992,408.829
685.03,164.73
607.902,378.109
936.358,1953.32
767.808,368.859
655.912,710.434
909.187,524
1092.05,1245.71
642.409,190.859
397.935,298.995
832.228,745.777
782.605,228.932
474.049,198.546
500.18,483.46
337.709,225.506
653.833,503.806
600.544,394.429
513.109,277.712
415.051,304.846
984.352,481.93
1743.66,1401.6
485.217,424.471
396.633,126.416
1035.97,256.232
419.98,140.675
635.872,205.948
714.51,333.972
1131.46,290.32
431.954,227.964
904.585,657.578
355.07,102.372
645.312,544.954
1520.15,757.155
656.552,314.238
903.049,670.272
494.786,213.108
800.359,226.076
352.371,107.515
529.982,163.974
452.965,225.717
1593.71,736.461
530.607,263.346
740.221,176.736
490.237,444.336
275.248,207.188
532.882,346.569
423.487,215.039
416.469,458.38
489.645,295.241
439.49,106.86
603.869,552.127
387.146,92.5051
489.6,390.078
1288.59,1323.58
403.302,243.502
738.774,332.737
3132.33,312.812
473.177,176.369
470.713,403.353
1578.65,1155
886.954,347.69
556.273,188.542
303.729,188.616
698.491,173.436
645.642,433.006
409.038,438.35
544.699,650.537
298.823,262.246
644.372,475.314
867.118,406.453
1067.23,993.557
638.73,353.145
833.905,673.016
589.311,518.814
518.767,395.011
314.771,199.637
388.986,252.646
579.063,641.549
1037.3,1375.62
771.782,261.128
1075.48,732.168
291.402,186.513
627.032,648.203
401.576,226.165
656.208,718.285
843.937,348.063
823.568,320.289
340.597,205.719
393.959,200.674
446.334,302.153
1016.38,509.287
755.764,333.126
502.856,423.396
822.328,544.969
498.948,312.413
825.405,95.1348
476.383,391.482
402.937,164.847
515.461,68.3947
775.78,627.802
446.016,438.554
1118.84,810.017
471.37,295.761
870.391,195.885
610.635,296.87
283.782,183.426
387.316,107.121
354.988,295.47
982.541,154.623
679.703,628.321
513.392,307.637
548.994,187.599
968.972,439.965
816.296,491.989
796.289,365.351
434.817,133.769
447.699,198.417
732.217,125.727
774.235,371.181
667.433,353.251
685.598,270.79
387.485,84.3266
381.714,329.715
615.205,197.576
392.655,278.842
391.184,393.007
666.468,443.608
671.821,260.376
738.369,431.669
715.956,513.882
510.29,369.113
503.333,587.29
376.149,255.833
1002.17,238.045
587.515,252.003
519.909,413.952
1780.86,171.257
677.956,199.08
553.011,198.815
528.368,501.78
464.116,427.392
802.186,95.3234
388.268,372.428
426.115,403.498
517.176,390.659
740.458,728.482
773.293,494.184
666.247,240.261
781.707,347.311
1521.01,799.048
1269.01,1490.79
338.376,334.437
393.778,155.179
647.921,272.524
736.06,411.014
348.662,112.189
820.834,484.958
812.759,474.093
465.207,237.083
358.662,247.883
2175.19,996.431
394.834,307.865
731.139,155.101
384.459,271.315
361.853,259.233
833.241,185.435
1158.63,356.581
455.944,291.733
873.65,295.224
530.237,344.397
434.2,203.427
318.911,56.7769
504.891,343.664
621.061,294.955
724.201,307.082
1603.48,696.71
547.759,362.383
441.87,223.078
1044.52,847.211
542.234,160.41
518.126,458.033
365.819,44.8772
438.707,224.548
462.188,297.402
666.848,243.51
353.378,145.385
682.738,241.359
320.232,164.402
661.071,373.122
1215.05,166.131
927.353,232.465
366.517,115.873
879.833,318.158
598.106,363.915
651.972,253.528
573.861,262.238
857.253,510.428
610.984,258.089
1271.2,1395.24
341.249,331.667
1622.37,610.593
508.9,724.954
1353.44,584.184
608.059,803.881
446.059,377.743
1510.04,725.533
1499.88,1057.65
1379.72,384.43
493.932,237.582
581.676,480.741
1489.81,729.651
481.609,248.464
501.704,222.811
789.52,390.382
557.865,343.982
1952.09,708.99
807.557,1170.97
739.934,453.744
587.22,209.023
471.617,524.594
711.762,420.719
376.119,382.777
761.416,1252.17
399.189,481.001
488.439,398.859
734.459,637.31
976.897,224.731
988.058,850.184
967.692,292.024
525.759,149.919
1365.15,580.066
322.823,293.201
680.241,290.509
465.422,180.135
324.468,128.922
640.802,390.556
632.171,305.191
714.15,400.532
344.703,108.188
655.245,350.896
789.37,284.809
1120.46,105.141
435.372,278.176
574.947,296.635
1612.4,321.513
1085.68,456.268
702.756,192.554
458.303,265.228
358.171,187.496
492.045,250.378
500.99,520.367
755.182,330.548
472.681,444.503
407.797,505.951
621.624,259.493
506.911,202.614
524.496,257.808
709.788,594.208
499.334,218.903
1930.34,994.854
388.944,159.064
644.057,331.225
426.959,260.548
568.45,466.795
1687.69,1122.81
457.672,461.821
548.055,300.497
499.701,425.79
1531.81,416.536
856.635,609.508
474.355,275.122
340.818,299.855
915.537,506.7
854.981,170.077
842.209,166.554
600.268,138.003
724.849,158.648
1019.49,427.357
478.631,312.367
311.798,273.257
1103.34,257.263
659.496,276.846
400.964,154.958
575.777,225.079
725.483,768.934
441.514,104.574
555.56,218.36
512.398,134.243
908.337,604.108
453.528,334.867
524.406,260.555
521.398,444.524
355.992,302.595
789.486,818.416
290.613,41.2135
337.771,226.667
717.402,634.774
405.423,242.877
455.066,313.77
491.66,392.703
525.715,506.793
1384.07,186.871
606.516,365.335
417.292,240.133
1024.56,410.173
1084.44,293.186
359.011,252.792
1178.81,995.039
1164.23,594.904
522.607,307.394
774.845,746.488
720.479,236.904
548.543,615.442
1105.26,528.68
424,361.435
291.874,237.355
319.143,166.169
815.677,512.905
687.141,163.632
513.738,305.99
625.461,609.554
396.549,766.002
725.789,296.659
525.524,252.094
475.604,375.216
696.981,608.121
539.197,288.532
464.493,250.029
521.293,454.046
356.006,218.414
1152.21,282.068
960.032,341.757
1144.82,376.332
910.141,153.709
595.911,324.772
480.907,136.563
1051.85,133.405
577.893,223.06
637.36,573.345
643.829,296.289
418.236,105.963
2489.35,1083.1
288.522,177.503
1047.12,487.129
832.943,428.124
553.051,145.557
787.778,702.521
806.263,461.523
1112.63,228.164
857.399,367.939
964.598,1465.79
879.357,504.706
598.396,340.691
1155.68,553.123
516.471,409.225
341.128,338.169
521.556,192.428
542.877,237.442
626.142,540.692
1269.51,211.171
420.753,198.615
1306.6,466.601
447.765,409.101
691.262,201.864
724.151,428.565
1217.03,550.551
380.204,175.056
847.531,823.507
2034.68,611.752
744.065,355.488
308.662,191.684
1041.68,263.835
502.949,495.367
667.464,230.357
930.045,871.287
603.591,363.236
646.622,601.311
735.998,391.219
934.934,674.08
1758.22,1366.67
436.092,515.735
1052.59,1343.4
904.518,281.427
786.664,349.442
469.604,442.955
699.167,459.656
487.44,363.267
803.043,242.622
1726.42,1066.88
915.574,312.689
535.937,412.269
540.603,169
617.565,423.831
745.494,635.978
656.012,419.973
640.519,410.549
397.739,230.412
1246.31,1772.67
1052.82,219.483
559.579,518.482
449.292,289.082
477.651,288.124
515.529,181.857
824.322,398.829
684.609,211.924
1190.71,633.611
354.232,353.016
798.605,719.057
634.654,561.418
1193.21,176.2
833.97,764.837
517.853,340.534
413.568,202.725
378.91,209.331
307.573,233.653
1012.09,422.709
365.465,213.984
790.192,414.403
836.308,430.746
1263.88,836.923
487.13,434.797
1169.31,228.005
324.111,163.124
551.676,198.551
828.756,285.01
600.053,215.224
285.815,212.057
581.239,623.014
443.787,643.374
355.757,309.833
930.704,386.537
620.231,230.984
479.384,210.898
449.323,327.571
604.68,332.955
798.882,321.142
409.714,221.687
443.096,654.962
306.18,64.3293
817.962,736.198
457.893,442.739
606.819,358.657
459.333,433.339
890.29,738.672
447.615,474.753
573.132,155.718
413.372,251.067
728.293,324.729
527.904,347.871
888.011,264.921
636.175,258.27
512.8,275.159
375.682,325.402
573.953,93.2814
432.286,225.16
627.073,266.31
621.792,526.542
474.633,257.645
558.54,398.602
435.056,275.204
546.543,242.666
630.193,171.667
459.939,304.824
538.805,321.673
1313.87,743.84
577.167,162.085
519.477,144.022
993.49,898.611
1910.6,380.249
530.602,138.515
408.542,249.615
510.198,329.644
862.405,609.885
496.35,514.536
691.936,176.541
470.144,393.043
453.223,315.147
629.621,324.335
712.907,372.24
375.786,203.128
1282.61,1218.47
781.33,419.436
374.337,195.797
556.105,215.868
423.952,295.739
463.657,394.794
612.958,442.552
624.889,207.949
646.681,305.956
633.057,298.424
353.721,244.755
623.353,360.797
625.525,546.469
571.223,487.496
583.437,323.838
694.715,653.35
1122.13,315.798
1345.54,434.492
545.387,303.384
317.87,240.106
1048.14,853.47
757.993,253.47
366.717,148.15
1382.01,1259.73
475.757,194.768
421.012,617.916
991.274,330.475
663.459,329.617
289.31,104.397
433.225,342.554
952.839,945.319
385.258,200.818
435.348,1110.45
608.082,450.559
1119.87,670.326
450.166,36.0462
620.139,324.18
383.913,273.848
826.234,282.892
1109.87,189.09
582.102,234.487
835.857,335.278
471.853,54.4247
403.926,600.82
323.509,523.954
381.333,229.612
893.27,716.451
671.494,546.31
426.508,263.477
627.379,211.163
931.936,389.999
401.721,265.032
961.471,551.12
361.747,400.036
416.693,202.158
345.491,86.022
476.913,130.415
663.162,481.95
522.455,491.677
750.066,369.395
696.428,806.243
484.636,254.162
1425.76,578.289
643.395,508.092
1288.44,578.864
989.146,1513.49
540.027,398.054
955.68,924.749
533.354,291.603
860.548,225.255
397.74,328.679
659.467,713.173
442.82,466.38
676.035,369.212
1269.29,324.088
1159.65,122.428
847.02,364.54
578.176,376.166
646.025,916.029
889.698,817.772
1108.17,294.46
473.93,426.036
370.545,212.973
574.746,488.856
570.946,258.116
352.973,287.761
379.803,268.769
1003.56,280.731
310.121,229.284
593.494,241.562
653.912,438.877
321.343,225.189
509.223,428.195
856.391,222.252
502.469,356.244
1002.71,217.389
487.585,418.686
597.885,434.061
628.401,488.463
668.005,364.512
3314.85,407.538
694.32,474.436
468.771,207.206
528.528,476.48
514.462,268.387
1745.46,839.461
511.343,283.874
430.803,154.489
483.381,239.899
841.364,396.427
1425.14,193.475
1005.54,219.377
890.153,489.267
665.833,599.805
696.569,610.07
766.657,251.141
444.933,96.5033
481.446,425.578
603.952,435.43
390.054,380.38
516.234,242.623
501.249,282.09
1225.29,549.106
